"DATE","value_TMAX","value_TMIN","value_TAVG","value_CLDD","value_HTDD","flags_TMAX","flags_TMIN","flags_TAVG","flags_CLDD","flags_HTDD"
"2009-07-01","27.270000457763672","19.040000915527344","23.149999618530273","149.39999389648438","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2009-08-01","28.450000762939453","20.989999771118164","24.719999313354492","198.10000610351562","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2009-09-01","23.43000030517578","15.300000190734863","19.360000610351562","49.0","18.100000381469727","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2009-10-01","16.899999618530273","9.399999618530273","13.149999618530273","0.6000000238418579","161.3000030517578","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2009-11-01","13.979999542236328","7.170000076293945","10.569999694824219","0.0","232.6999969482422","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2009-12-01","5.869999885559082","-1.2000000476837158","2.3399999141693115","0.0","495.8999938964844","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2010-01-01","3.680000066757202","-3.5299999713897705","0.07999999821186066","0.0","566.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2010-02-01","3.309999942779541","-2.119999885559082","0.6000000238418579","0.0","496.6000061035156","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2010-03-01","12.59000015258789","4.150000095367432","8.369999885559082","0.0","308.70001220703125","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2010-04-01","17.899999618530273","8.100000381469727","13.0","2.5","162.60000610351562","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2010-05-01","22.780000686645508","12.609999656677246","17.700000762939453","37.20000076293945","57.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2010-06-01","28.56999969482422","18.649999618530273","23.610000610351562","161.10000610351562","2.799999952316284","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2010-07-01","31.649999618530273","22.489999771118164","27.06999969482422","270.8999938964844","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2010-08-01","28.850000381469727","20.290000915527344","24.56999969482422","193.39999389648438","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2010-09-01","25.59000015258789","17.1299991607666","21.360000610351562","95.9000015258789","5.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2010-10-01","18.860000610351562","10.550000190734863","14.710000038146973","0.800000011920929","113.30000305175781","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2010-11-01","12.520000457763672","5.079999923706055","8.800000190734863","0.0","285.8999938964844","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2010-12-01","3.759999990463257","-2.609999895095825","0.5799999833106995","0.0","550.4000244140625","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2011-01-01","1.5499999523162842","-4.789999961853027","-1.6200000047683716","0.0","618.5999755859375","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2011-02-01","6.170000076293945","-2.9600000381469727","1.600000023841858","0.0","468.5","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2011-03-01","9.90999984741211","1.3700000047683716","5.639999866485596","0.0","393.3999938964844","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2011-04-01","15.270000457763672","6.949999809265137","11.109999656677246","0.0","216.6999969482422","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2011-05-01","21.200000762939453","13.130000114440918","17.170000076293945","30.899999618530273","67.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2011-06-01","26.760000228881836","17.81999969482422","22.290000915527344","121.30000305175781","2.5","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2011-07-01","31.440000534057617","21.690000534057617","26.559999465942383","255.10000610351562","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2011-08-01","28.030000686645508","20.270000457763672","24.149999618530273","180.3000030517578","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2011-09-01","24.3799991607666","17.600000381469727","20.989999771118164","91.30000305175781","11.600000381469727","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2011-10-01","18.610000610351562","10.289999961853027","14.449999809265137","10.100000381469727","130.39999389648438","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2011-11-01","14.609999656677246","6.309999942779541","10.460000038146973","0.0","236.10000610351562","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2011-12-01","9.930000305175781","1.7200000286102295","5.820000171661377","0.0","387.79998779296875","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2012-01-01","7.010000228881836","-1.2699999809265137","2.869999885559082","0.0","479.3999938964844","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2012-02-01","8.59000015258789","0.6899999976158142","4.639999866485596","0.0","397.1000061035156","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2012-03-01","13.279999732971191","5.039999961853027","9.15999984741211","0.0","284.3999938964844","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2012-04-01","17.239999771118164","7.309999942779541","12.270000457763672","2.799999952316284","184.5","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2012-05-01","21.389999389648438","14.130000114440918","17.760000228881836","34.20000076293945","52.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2012-06-01","26.0","17.139999389648438","21.56999969482422","107.9000015258789","10.800000190734863","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2012-07-01","30.0","21.540000915527344","25.770000457763672","230.60000610351562","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2012-08-01","28.8700008392334","20.850000381469727","24.860000610351562","202.1999969482422","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2012-09-01","24.530000686645508","16.760000228881836","20.639999389648438","77.4000015258789","8.100000381469727","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2012-10-01","18.540000915527344","11.579999923706055","15.0600004196167","9.100000381469727","110.69999694824219","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2012-11-01","10.069999694824219","2.809999942779541","6.440000057220459","0.0","356.70001220703125","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2012-12-01","8.640000343322754","2.1700000762939453","5.409999847412109","0.0","400.70001220703125","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2013-01-01","5.25","-1.8600000143051147","1.7000000476837158","0.0","515.7999877929688","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2013-02-01","4.480000019073486","-2.2699999809265137","1.1100000143051147","0.0","482.3999938964844","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2013-03-01","8.100000381469727","0.7900000214576721","4.440000057220459","0.0","430.6000061035156","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2013-04-01","14.960000038146973","5.760000228881836","10.359999656677246","0.0","239.1999969482422","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2013-05-01","19.959999084472656","11.020000457763672","15.489999771118164","13.300000190734863","101.4000015258789","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2013-06-01","25.3700008392334","17.299999237060547","21.34000015258789","95.9000015258789","5.800000190734863","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2013-07-01","30.290000915527344","22.459999084472656","26.3799991607666","249.39999389648438","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2013-08-01","27.3799991607666","19.719999313354492","23.549999237060547","161.6999969482422","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2013-09-01","24.40999984741211","14.550000190734863","19.479999542236328","61.70000076293945","27.299999237060547","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2013-10-01","19.690000534057617","11.380000114440918","15.539999961853027","20.299999237060547","107.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2013-11-01","11.649999618530273","3.130000114440918","7.389999866485596","0.0","328.29998779296875","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2013-12-01","6.940000057220459","-0.15000000596046448","3.4000000953674316","0.0","463.1000061035156","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2014-01-01","2.2899999618530273","-5.96999979019165","-1.840000033378601","0.0","625.4000244140625","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2014-02-01","3.009999990463257","-3.880000114440918","-0.4399999976158142","0.0","525.5","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2014-03-01","7.690000057220459","-1.690000057220459","3.0","0.0","475.29998779296875","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2014-04-01","14.739999771118164","5.309999942779541","10.029999732971191","0.0","249.1999969482422","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2014-05-01","21.3700008392334","12.569999694824219","16.969999313354492","16.700000762939453","59.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2014-06-01","26.350000381469727","17.68000030517578","22.020000457763672","110.69999694824219","0.30000001192092896","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2014-07-01","28.110000610351562","20.18000030517578","24.149999618530273","180.1999969482422","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2014-08-01","27.579999923706055","19.149999618530273","23.3700008392334","156.0","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2014-09-01","25.110000610351562","16.780000686645508","20.950000762939453","89.80000305175781","11.300000190734863","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2014-10-01","19.15999984741211","11.75","15.460000038146973","11.699999809265137","100.9000015258789","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2014-11-01","11.020000457763672","3.5","7.260000228881836","0.0","332.1000061035156","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2014-12-01","8.170000076293945","2.3399999141693115","5.25","0.0","405.5","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2015-01-01","2.950000047683716","-4.309999942779541","-0.6800000071525574","0.0","589.2999877929688","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2015-02-01","0.3799999952316284","-8.539999961853027","-4.079999923706055","0.0","627.5","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2015-03-01","7.409999847412109","-0.9300000071525574","3.240000009536743","0.0","467.8999938964844","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2015-04-01","16.110000610351562","6.760000228881836","11.430000305175781","0.0","206.89999389648438","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2015-05-01","22.709999084472656","13.119999885559082","17.90999984741211","32.0","45.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2015-06-01","25.850000381469727","17.739999771118164","21.799999237060547","121.0999984741211","17.200000762939453","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2015-07-01","29.579999923706055","21.969999313354492","25.770000457763672","230.60000610351562","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2015-08-01","30.18000030517578","21.489999771118164","25.84000015258789","232.6999969482422","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2015-09-01","27.229999542236328","18.31999969482422","22.780000686645508","133.89999389648438","0.6000000238418579","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2015-10-01","18.530000686645508","10.140000343322754","14.329999923706055","3.299999952316284","127.30000305175781","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2015-11-01","15.640000343322754","7.190000057220459","11.40999984741211","2.0","209.5","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2015-12-01","13.579999923706055","6.769999980926514","10.170000076293945","0.0","252.89999389648438","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2016-01-01","5.300000190734863","-2.369999885559082","1.4700000286102295","0.0","522.9000244140625","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2016-02-01","7.300000190734863","-1.0299999713897705","3.140000104904175","0.0","440.70001220703125","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2016-03-01","12.970000267028809","4.25","8.609999656677246","0.0","301.29998779296875","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2016-04-01","15.239999771118164","5.909999847412109","10.579999923706055","0.0","232.6999969482422","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2016-05-01","19.850000381469727","11.5600004196167","15.699999809265137","27.299999237060547","108.9000015258789","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2016-06-01","26.75","17.549999237060547","22.149999618530273","116.5999984741211","2.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2016-07-01","29.84000015258789","21.889999389648438","25.8700008392334","233.5","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2016-08-01","29.639999389648438","22.489999771118164","26.06999969482422","239.6999969482422","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2016-09-01","25.520000457763672","17.90999984741211","21.709999084472656","110.0","8.600000381469727","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2016-10-01","19.329999923706055","10.59000015258789","14.960000038146973","10.300000190734863","114.9000015258789","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2016-11-01","14.34000015258789","6.329999923706055","10.34000015258789","0.0","239.89999389648438","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2016-12-01","7.599999904632568","0.8500000238418579","4.21999979019165","0.0","437.3999938964844","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2017-01-01","6.610000133514404","0.7599999904632568","3.680000066757202","0.0","454.20001220703125","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2017-02-01","8.779999732971191","0.5400000214576721","4.659999847412109","0.0","382.8999938964844","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2017-03-01","8.300000190734863","-0.11999999731779099","4.090000152587891","0.0","441.6000061035156","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2017-04-01","17.049999237060547","8.59000015258789","12.819999694824219","6.400000095367432","171.8000030517578","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2017-05-01","19.68000030517578","11.979999542236328","15.829999923706055","20.200000762939453","97.9000015258789","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2017-06-01","25.950000762939453","17.290000915527344","21.6200008392334","110.19999694824219","11.699999809265137","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2017-07-01","28.65999984741211","20.709999084472656","24.690000534057617","196.89999389648438","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2017-08-01","27.709999084472656","19.649999618530273","23.68000030517578","165.8000030517578","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2017-09-01","25.68000030517578","17.139999389648438","21.40999984741211","99.69999694824219","7.300000190734863","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2017-10-01","21.649999618530273","13.0","17.31999969482422","34.900001525878906","66.30000305175781","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2017-11-01","12.210000038146973","3.4600000381469727","7.829999923706055","0.30000001192092896","315.29998779296875","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2017-12-01","4.75","-1.350000023841858","1.7000000476837158","0.0","515.5","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2018-01-01","3.059999942779541","-4.949999809265137","-0.949999988079071","0.0","597.7000122070312","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2018-02-01","8.4399995803833","0.28999999165534973","4.360000133514404","0.0","391.20001220703125","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2018-03-01","7.650000095367432","0.5299999713897705","4.090000152587891","0.0","441.5","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2018-04-01","12.489999771118164","4.210000038146973","8.350000381469727","0.0","299.6000061035156","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2018-05-01","21.84000015258789","13.010000228881836","17.420000076293945","28.299999237060547","56.400001525878906","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2018-06-01","24.959999084472656","16.65999984741211","20.809999465942383","87.5","13.300000190734863","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2018-07-01","28.559999465942383","20.739999771118164","24.649999618530273","195.8000030517578","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2018-08-01","28.809999465942383","21.690000534057617","25.25","214.39999389648438","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2018-09-01","24.81999969482422","18.1200008392334","21.469999313354492","104.5","10.399999618530273","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2018-10-01","17.950000762939453","10.800000190734863","14.380000114440918","27.799999237060547","150.5","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2018-11-01","10.300000190734863","3.390000104904175","6.840000152587891","0.0","344.70001220703125","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2018-12-01","7.579999923706055","1.159999966621399","4.369999885559082","0.0","432.79998779296875","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2019-01-01","4.119999885559082","-3.559999942779541","0.2800000011920929","0.0","559.7000122070312","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2019-02-01","5.619999885559082","-1.8600000143051147","1.8799999952316284","0.0","460.6000061035156","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2019-03-01","8.180000305175781","0.800000011920929","4.489999771118164","0.0","429.1000061035156","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2019-04-01","15.40999984741211","7.53000020980835","11.470000267028809","0.0","205.89999389648438","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2019-05-01","19.65999984741211","11.949999809265137","15.800000190734863","18.899999618530273","97.30000305175781","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2019-06-01","25.739999771118164","17.209999084472656","21.479999542236328","99.0","4.699999809265137","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2019-07-01","30.399999618530273","21.579999923706055","25.989999771118164","237.3000030517578","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2019-08-01","28.0","20.149999618530273","24.06999969482422","177.89999389648438","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2019-09-01","24.889999389648438","16.610000610351562","20.75","78.9000015258789","6.400000095367432","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2019-10-01","19.15999984741211","11.390000343322754","15.270000457763672","12.5","107.4000015258789","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2019-11-01","10.3100004196167","2.2300000190734863","6.269999980926514","0.0","361.79998779296875","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2019-12-01","6.75","0.029999999329447746","3.390000104904175","0.0","463.20001220703125","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2020-01-01","7.460000038146973","-0.009999999776482582","3.7300000190734863","0.0","452.79998779296875","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2020-02-01","7.880000114440918","0.33000001311302185","4.110000133514404","0.0","412.6000061035156","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2020-03-01","12.210000038146973","3.859999895095825","8.029999732971191","0.0","319.29998779296875","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2020-04-01","13.270000457763672","5.150000095367432","9.210000038146973","0.0","273.70001220703125","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2020-05-01","19.479999542236328","9.630000114440918","14.550000190734863","7.0","124.0999984741211","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2020-06-01","26.690000534057617","17.149999618530273","21.920000076293945","111.5","3.9000000953674316","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2020-07-01","30.209999084472656","22.329999923706055","26.270000457763672","246.0","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2020-08-01","28.3700008392334","20.809999465942383","24.59000015258789","193.89999389648438","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2020-09-01","24.360000610351562","16.049999237060547","20.200000762939453","75.69999694824219","19.5","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2020-10-01","18.260000228881836","10.829999923706055","14.550000190734863","3.4000000953674316","120.80000305175781","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2020-11-01","15.199999809265137","5.789999961853027","10.5","0.0","235.10000610351562","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2020-12-01","7.039999961853027","0.18000000715255737","3.609999895095825","0.0","456.3999938964844","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2021-01-01","5.059999942779541","-1.9299999475479126","1.5700000524520874","0.0","519.7999877929688","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2021-02-01","3.509999990463257","-2.119999885559082","0.6899999976158142","0.0","494.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2021-03-01","11.510000228881836","1.8200000524520874","6.659999847412109","0.0","361.79998779296875","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2021-04-01","15.859999656677246","6.300000190734863","11.079999923706055","0.0","217.6999969482422","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2021-05-01","21.34000015258789","11.15999984741211","16.25","26.899999618530273","91.5","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2021-06-01","26.559999465942383","17.239999771118164","21.899999618530273","109.19999694824219","2.299999952316284","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2021-07-01","28.31999969482422","20.329999923706055","24.31999969482422","186.60000610351562","0.800000011920929","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2021-08-01","28.530000686645508","21.3700008392334","24.950000762939453","205.1999969482422","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2021-09-01","25.540000915527344","17.5","21.520000457763672","99.19999694824219","3.700000047683716","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2021-10-01","21.059999465942383","13.420000076293945","17.239999771118164","18.5","52.29999923706055","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2021-11-01","12.34000015258789","3.549999952316284","7.949999809265137","0.0","311.6000061035156","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2021-12-01","9.59000015258789","3.049999952316284","6.320000171661377","0.0","372.3999938964844","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2022-01-01","3.380000114440918","-5.150000095367432","-0.8899999856948853","0.0","595.7999877929688","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2022-02-01","6.800000190734863","-2.6700000762939453","2.059999942779541","0.0","455.6000061035156","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2022-03-01","10.59000015258789","2.049999952316284","6.320000171661377","0.0","372.29998779296875","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2022-04-01","14.739999771118164","6.309999942779541","10.520000457763672","0.0","234.3000030517578","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2022-05-01","21.309999465942383","12.300000190734863","16.799999237060547","28.700000762939453","76.0999984741211","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2022-06-01","25.610000610351562","16.920000076293945","21.270000457763672","89.80000305175781","1.7000000476837158","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2022-07-01","30.520000457763672","22.020000457763672","26.270000457763672","246.0","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2022-08-01","30.200000762939453","21.68000030517578","25.940000534057617","235.89999389648438","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2022-09-01","25.530000686645508","17.049999237060547","21.290000915527344","100.5","11.699999809265137","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2022-10-01","18.030000686645508","9.859999656677246","13.949999809265137","2.299999952316284","138.3000030517578","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2022-11-01","14.319999694824219","5.96999979019165","10.140000343322754","4.0","249.60000610351562","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2022-12-01","6.730000019073486","-0.5799999833106995","3.069999933242798","0.0","473.1000061035156","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2023-01-01","8.649999618530273","2.200000047683716","5.429999828338623","0.0","400.1000061035156","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2023-02-01","8.319999694824219","-0.6899999976158142","3.809999942779541","0.0","406.5","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2023-03-01","10.039999961853027","1.8600000143051147","5.949999809265137","0.0","383.79998779296875","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2023-04-01","16.920000076293945","7.929999828338623","12.420000076293945","7.0","184.1999969482422","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2023-05-01","20.420000076293945","10.680000305175781","15.550000190734863","9.199999809265137","95.5","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2023-06-01","24.850000381469727","15.859999656677246","20.350000381469727","69.0999984741211","8.399999618530273","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2023-07-01","29.34000015258789","21.559999465942383","25.450000762939453","220.5","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2023-08-01","27.110000610351562","19.649999618530273","23.3799991607666","156.39999389648438","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2023-09-01","24.549999237060547","16.959999084472656","20.760000228881836","95.0","22.299999237060547","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2023-10-01","19.469999313354492","11.289999961853027","15.380000114440918","11.399999618530273","103.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2023-11-01","11.6899995803833","3.0999999046325684","7.389999866485596","0.0","328.1000061035156","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2023-12-01","9.15999984741211","2.690000057220459","5.920000076293945","0.0","384.70001220703125","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2024-01-01","5.170000076293945","-0.6899999976158142","2.240000009536743","0.0","498.79998779296875","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2024-02-01","6.690000057220459","-0.2199999988079071","3.2300000190734863","0.0","437.8999938964844","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2024-03-01","12.5","4.050000190734863","8.270000457763672","0.0","311.8999938964844","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2024-04-01","15.59000015258789","7.239999771118164","11.420000076293945","2.799999952316284","210.1999969482422","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2024-05-01","21.3799991607666","13.109999656677246","17.25","28.600000381469727","62.29999923706055","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2024-06-01","27.56999969482422","18.850000381469727","23.209999084472656","146.3000030517578","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2024-07-01","29.18000030517578","21.75","25.469999313354492","221.1999969482422","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2024-08-01","28.56999969482422","20.209999084472656","24.389999389648438","187.8000030517578","0.0","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2024-09-01","25.100000381469727","16.65999984741211","20.8799991607666","77.80000305175781","1.399999976158142","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
"2024-10-01","21.360000610351562","10.979999542236328","16.170000076293945","9.800000190734863","76.9000015258789","x, y, z","x, y, z","x, y, z","x, y, z","x, y, z"
